"","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet","device"
"3601","695072233610280960","THANK YOU to everyone in Little Rock, Arkansas tonight! A record crowd of 12K. #Trump2016
https://t.co/MjtIq2ii0Q https://t.co/I9WkPN3pWm",2016-02-03 21:31:48,3393,NA,9364,FALSE,"iPhone"
"3604","694984821093830656","Dr. Ben Carson blasted Ted Cruz for ""deceit and dirty tricks and lies.""",2016-02-03 15:44:28,3136,NA,9093,FALSE,"iPhone"
"3605","694979360441384960","Cruz just lied again- I am, and have been totally against #ObamaCare- repeal and replace!",2016-02-03 15:22:46,3524,NA,9614,FALSE,"iPhone"
"3606","694964856609439745","The State of Iowa should disqualify Ted Cruz from the most recent election on the basis that he cheated- a total fraud!",2016-02-03 14:25:08,4170,NA,10848,FALSE,"iPhone"
"3607","694963798273323008","This was sent out from Ted Cruz- as Iowans arrived at their caucus sites to vote. #CruzFraud https://t.co/tRM7KUCrSU",2016-02-03 14:20:55,6176,NA,10086,FALSE,"iPhone"
"3608","694960957928431617","I will be interviewed on @greta at 7:00 P.M. Enjoy! @FoxNews",2016-02-03 14:09:38,1517,NA,4989,FALSE,"Android"
"3609","694890328273346560","Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus, either a new election should take place or Cruz results nullified.",2016-02-03 09:28:59,7584,NA,17348,FALSE,"Android"
"3610","694888332099239936","And finally, Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and ""choice"" - a total lie!",2016-02-03 09:21:03,3707,NA,9199,FALSE,"Android"
"3611","694885775431835648","The Voter Violation certificate gave poor marks to the unsuspecting voter(grade of F) and told them to clear it up by voting for Cruz. Fraud",2016-02-03 09:10:53,3303,NA,7694,FALSE,"Android"
"3612","694884902618165248","Many people voted for Cruz over Carson because of this Cruz fraud. Also, Cruz sent out a VOTER VIOLATION certificate to thousands of voters.",2016-02-03 09:07:25,3664,NA,8197,FALSE,"Android"
"3613","694882228665507840","During primetime of the Iowa Caucus, Cruz put out a release that @RealBenCarson was quitting the race, and to caucus (or vote) for Cruz.",2016-02-03 08:56:48,3361,NA,6960,FALSE,"Android"
"3614","694879900256354304","Ted Cruz didn't win Iowa, he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!",2016-02-03 08:47:33,6525,NA,13821,FALSE,"Android"
"3615","694750254378422272","Great job on @donlemon tonight @kayleighmcenany  @cherijacobus begged us for a job. We said no and she went hostile. A real dummy! @CNN",2016-02-03 00:12:23,1647,NA,5286,FALSE,"Android"
"3616","694647454365552640","On my way to New Hampshire- expecting a big and spirited crowd! 
#FITN #Trump2016 
https://t.co/oUg1ErD0j7 https://t.co/9Hb7JO3wrZ",2016-02-02 17:23:53,4005,NA,15558,FALSE,"iPhone"
"3618","694559410488737793","I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd",2016-02-02 11:34:02,2748,NA,9334,FALSE,"Android"
"3619","694558166697271297","The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!",2016-02-02 11:29:05,3820,NA,12267,FALSE,"Android"
"3620","694554471154749440","Because I was told I could not do well in Iowa, I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor",2016-02-02 11:14:24,4206,NA,14716,FALSE,"Android"
"3621","694551687080644612","My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice",2016-02-02 11:03:21,5429,NA,20296,FALSE,"Android"
"3622","694149534918651905","It all begins today - WE WILL FINALLY TAKE OUR COUNTRY BACK AND MAKE AMERICA GREAT AGAIN!",2016-02-01 08:25:20,9112,NA,21635,FALSE,"Android"
"3623","693989991953739777","Join us! #CaucusForTrump
11am WATERLOO: https://t.co/DGw5Yk2iSi
1:30pm CEDER RAPIDS: https://t.co/6WZTqOy4TW https://t.co/yyjQ1iFT2x",2016-01-31 21:51:22,2061,NA,5141,FALSE,"iPhone"
"3625","693866510578651138","Watch @IvankaTrump show you how easy it is to #CaucusForTrump in Iowa! #IACaucus Video: https://t.co/Bf4J2OBtUU https://t.co/4Ma5JSkFu7",2016-01-31 13:40:42,2424,NA,5517,FALSE,"iPhone"
"3627","693832776844378113","It is time to take back our country- and MAKE AMERICA GREAT AGAIN!
#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2",2016-01-31 11:26:39,4515,NA,10392,FALSE,"iPhone"
"3628","693807728611893249","I will be interviewed on Face The Nation with @jdickerson this morning. Enjoy!",2016-01-31 09:47:07,1109,NA,4481,FALSE,"Android"
"3629","693806945505976321","I am in Iowa. Will be interviewed on This Week With @GStephanopoulos  this morning. ENJOY!",2016-01-31 09:44:00,1036,NA,4235,FALSE,"Android"
"3630","693806043407618048","If I would have done the last debate, a record would have been set (instead of the poor ratings recieved). Also, VETS got $6,000,000.",2016-01-31 09:40:25,2003,NA,7103,FALSE,"Android"
"3634","693782388564865024","Ted Cruz is totally unelectable, if he even gets to run (born in Canada). Will loose big to Hillary. Polls show I beat Hillary easily! WIN!",2016-01-31 08:06:25,3275,NA,8650,FALSE,"Android"
"3635","693778147439824896","I will be going to church in Iowa this morning with my wife, Melania. After church I will be making two speeches and touring the State!",2016-01-31 07:49:34,2470,NA,9493,FALSE,"Android"
"3636","693776360750190592",".@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends",2016-01-31 07:42:28,1341,NA,4207,FALSE,"Android"
"3637","693774895591763968",".@bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100,000 for himself.Phony @foxandfriends",2016-01-31 07:36:39,1390,NA,4044,FALSE,"Android"
"3638","693773484984434688",".@bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms, free (and more). I said pay and he endorsed Cruz!",2016-01-31 07:31:03,1356,NA,4126,FALSE,"Android"
"3640","693471204469035008","MAKE AMERICA GREAT AGAIN! 
#IACaucus #CaucusForTrump
https://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev",2016-01-30 11:29:53,2935,NA,6856,FALSE,"iPhone"
"3641","693456598346436608","#IACaucus #CaucusForTrump
#iCaucused #iVoted
https://t.co/jSYl2IYjPO",2016-01-30 10:31:51,1931,NA,4576,FALSE,"iPhone"
"3644","693280682534137856","Hillary Clinton is a major national security risk. Not presidential material!",2016-01-29 22:52:49,8353,NA,19114,FALSE,"Android"
"3645","693263187702059008","THANK YOU to all of the incredible volunteers, behind the scenes in Iowa! #CaucusForTrump https://t.co/osvIsBwAgX https://t.co/EY0wNYv9XD",2016-01-29 21:43:18,3050,NA,9441,FALSE,"iPhone"
"3647","693247721453543424",".@oreillyfactor  The people of Iowa love the fact that I stuck up for my rights, as I will do for the U.S. Also got $6,000,000 for our VETS!",2016-01-29 20:41:51,2889,NA,8851,FALSE,"Android"
"3648","693245205617758208",".@FoxNews is the only network that does not even mention my very successful event last night. $6,000,000 raised in one hour for our VETS.",2016-01-29 20:31:51,3709,NA,10370,FALSE,"Android"
"3650","693241143744696320",".@BenSasse looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected?  @greta",2016-01-29 20:15:43,1441,NA,4332,FALSE,"Android"
"3652","693219967215493121","The new e-mail release is a disaster for Hillary Clinton. At a minimum, how can someone with such bad judgement be our next president?",2016-01-29 18:51:34,5429,NA,13274,FALSE,"Android"
"3653","693183469967560704","Thank you for all of your support Iowa!
#MakeAmericaGreatAgain #Trump2016
#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/fQAxuMe01b",2016-01-29 16:26:32,2426,NA,6401,FALSE,"iPhone"
"3654","693171827363991553","They say that if I participated in last night's Fox debate, they would have had 12 million more &amp; would have broken the all time record.",2016-01-29 15:40:16,2631,NA,8891,FALSE,"iPhone"
"3655","693144862208757761","Thank you, America! #Trump2016
Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz",2016-01-29 13:53:07,2401,NA,6233,FALSE,"iPhone"
"3657","693138448371286016","Thank you- Nashua, New Hampshire! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB",2016-01-29 13:27:38,1372,NA,4344,FALSE,"iPhone"
"3658","693116922808963072","Thank you!
Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. 
Trump 47% Clinton 43% https://t.co/xpaeV0YzGV",2016-01-29 12:02:06,3946,NA,9946,FALSE,"iPhone"
"3659","693082003881775104","Great Twitter poll- and I wasn't even there. Thank you! #GOPDebate https://t.co/yLJGkoOeBg",2016-01-29 09:43:21,3132,NA,8794,FALSE,"iPhone"
"3660","693067485629825024","Getting ready to take off for Nashua, New Hampshire. Big crowd, will be there soon. Fun!",2016-01-29 08:45:39,1540,NA,6128,FALSE,"Android"
"3661","693066810934063104","Iowa was amazing last night. The event could not have worked out better. We raised $6,000,000 for our great vets. They were so happy &amp; proud",2016-01-29 08:42:58,4143,NA,13467,FALSE,"Android"
"3662","693056021896519680","Thank you for your interest &amp; support during last nights #GOPDebate! #IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/yadQiPC49g",2016-01-29 08:00:06,1924,NA,5921,FALSE,"iPhone"
"3663","693054880622198784","Good morning America! Thank you for all of your support in the latest Drudge poll! https://t.co/XDnixWnqwb https://t.co/yUTtLnALxy",2016-01-29 07:55:34,4019,NA,9912,FALSE,"iPhone"
"3664","692955330213498884","Thank you for your support!
https://t.co/Mjr8D4dDrK",2016-01-29 01:19:59,2188,NA,6921,FALSE,"iPhone"
"3666","692945294833643520","#IACaucus • 2/1/2016 • 6:30pm
#MakeAmericaGreatAgain!

Iowa caucus finder: https://t.co/ANvTcZqfOq #GOPDebate https://t.co/HLuyCcuLcp",2016-01-29 00:40:07,2187,NA,4732,FALSE,"iPhone"
"3667","692942626627174400","Thank you for the kind words tonight, @OMAROSA. You were great! See you soon!",2016-01-29 00:29:31,1059,NA,4605,FALSE,"iPhone"
"3668","692939547622137856","I will take care of the Veterans who have served this country so bravely.
#ThankAVet Video: https://t.co/WH9GSeSH29 https://t.co/WMR7jnmsyz",2016-01-29 00:17:17,3863,NA,10961,FALSE,"iPhone"
"3669","692918726795104256","An unbelievable night in Iowa with our great Veterans! We raised $6,000,000.00 while the politicians talked! #GOPDebate",2016-01-28 22:54:32,9610,NA,23307,FALSE,"iPhone"
"3670","692864417101287425","Watching biased Charles @krauthammer, a @FoxNews flunky who didn't know that I won every debate, in particular- the last one. Check polls!",2016-01-28 19:18:44,2360,NA,8345,FALSE,"iPhone"
"3671","692840931259625472","#Trump2016 #IACaucus Finder:
https://t.co/ANvTcZ8EpQ https://t.co/gicaoEOFCC",2016-01-28 17:45:25,1496,NA,4305,FALSE,"iPhone"
"3672","692766854453006336","Tennessee GOP Poll
https://t.co/hfSxKaXC42
Trump 32.7%
Cruz 16.5%
Carson 6.6%
Rubio 5.3%
Christie 2.4%
Jeb 1.6%",2016-01-28 12:51:03,3071,NA,8584,FALSE,"iPhone"
"3673","692762083822301186","It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vets
https://t.co/UVn3kUd2DV",2016-01-28 12:32:06,5213,NA,13172,FALSE,"iPhone"
"3677","692677570282786816","Wow, two candidates called last night and said they want to go to my event tonight at Drake University.",2016-01-28 06:56:16,3404,NA,9846,FALSE,"Android"
"3678","692558816592920576","#Trump2016 #IACaucus Finder:
https://t.co/ANvTcZqfOq https://t.co/thNiQh0nY6",2016-01-27 23:04:23,1364,NA,3830,FALSE,"iPhone"
"3679","692553019150503937","On Greta, 87% of the people said they would not watch the debate if I'm not in it. Wow- what an honor!",2016-01-27 22:41:21,4058,NA,12364,FALSE,"iPhone"
"3682","692479630931001349","It was the childishly written &amp; taunting PR statement by Fox that made me not do the debate, more so than lightweight reporter, @megynkelly.",2016-01-27 17:49:44,4967,NA,13996,FALSE,"iPhone"
"3684","692457315941900288","I am self funding my campaign so I do not owe anything to lobbyists &amp; special interests. https://t.co/QYcedgsoV3 https://t.co/5f7zFDiVsN",2016-01-27 16:21:04,4640,NA,13260,FALSE,"iPhone"
"3686","692422072967020544","Just got to listen to Rush Limbaugh - the guy is fantastic!",2016-01-27 14:01:01,2431,NA,8497,FALSE,"Android"
"3687","692331943132794882","The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty &amp; dumb",2016-01-27 08:02:52,4910,NA,15166,FALSE,"Android"
"3688","692312112115380224","I refuse to call Megyn Kelly a bimbo, because that would not be politically correct. Instead I will only call her a lightweight reporter!",2016-01-27 06:44:04,7204,NA,20034,FALSE,"iPhone"
"3689","692205512130215938","CBS's FACE THE NATION - Posts Largest Audience Since 2001
#Trump2016 #MakeAmericaGreatAgain https://t.co/TzZx97FU1n",2016-01-26 23:40:29,2414,NA,6802,FALSE,"iPhone"
"3690","692171744845664258","https://t.co/SmTkLPiBYD",2016-01-26 21:26:18,8278,NA,18204,FALSE,"iPhone"
"3691","692115662899167236","Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings! 
https://t.co/2bx54VKpQh",2016-01-26 17:43:27,3934,NA,11255,FALSE,"iPhone"
"3692","692103529947729920","Thank you, America!
#MakeAmericaGreatAgain #Trump2016 https://t.co/7xxWD0au9H",2016-01-26 16:55:14,4271,NA,11066,FALSE,"iPhone"
"3693","692072438323113984","THANK YOU! #Trump2016
#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/CxqTh61ssz",2016-01-26 14:51:42,2610,NA,6081,FALSE,"iPhone"
"3694","692028126189199360","Great honor- Rev. Jerry Falwell Jr. of Liberty University, one of the most respected religious leaders in our nation, has just endorsed me!",2016-01-26 11:55:37,3535,NA,9999,FALSE,"iPhone"
"3695","692025339812380672","#MakeAmericaGreatAgain #Trump2016 
https://t.co/oJyGTj5QX8",2016-01-26 11:44:32,1788,NA,4627,FALSE,"iPhone"
"3696","692018253678415873","For the great people of Iowa, find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain",2016-01-26 11:16:23,1732,NA,4025,FALSE,"iPhone"
"3697","692012875775414273","Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying",2016-01-26 10:55:01,1381,NA,4132,FALSE,"Android"
"3703","691765618433998849","Phyllis Schlafly's Eagle Forum: 'National Review Will Be Defunct In The Next Year' https://t.co/S7QmDkv2sg",2016-01-25 18:32:30,1114,NA,2759,FALSE,"iPhone"
"3704","691745796128165888","Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN",2016-01-25 17:13:44,860,NA,3612,FALSE,"iPhone"
"3705","691743513483026432","Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!",2016-01-25 17:04:40,1798,NA,4977,FALSE,"iPhone"
"3707","691742501212983296","Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!",2016-01-25 17:00:38,1475,NA,4568,FALSE,"iPhone"
"3711","691618223800852480","I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 
Video: https://t.co/rx7aOQqN7y",2016-01-25 08:46:48,3298,NA,7831,FALSE,"iPhone"
"3712","691614582884954113","IPSOS/REUTERS POLL
Thank you! #Trump2016 
#MakeAmericaGreatAgain https://t.co/sbzp75EPSq",2016-01-25 08:32:20,2667,NA,5974,FALSE,"iPhone"
"3713","691613075984752640","It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",2016-01-25 08:26:21,2819,NA,7635,FALSE,"Android"
"3714","691366453010939904","Fox News Poll
Thank you, New Hampshire! #FITN
#Trump2016 https://t.co/jC1qisBbit",2016-01-24 16:06:22,1964,NA,5415,FALSE,"iPhone"
"3716","691276412666261504","I will make our Military so big, powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE",2016-01-24 10:08:34,4577,NA,12169,FALSE,"iPhone"
